created_at,id,id_str,text,truncated,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,quoted_status_id,quoted_status_id_str,quoted_status,possibly_sensitive,retweeted_status,extended_entities
Mon Jul 12 21:52:46 +0000 2021,1414704312006086658,1414704312006086658,@herogrig @oMesosOros Αυτό είναι ή ότι έκανε τη δεύτερη δόση φαιζερ 14 μέρες πριν ανοίξει η πλατφόρμα?,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'herogrig', 'name': 'Hero Grigoraki', 'id': 103529492, 'id_str': '103529492', 'indices': [0, 9]}, {'screen_name': 'oMesosOros', 'name': 'I am not a number', 'id': 3027410503, 'id_str': '3027410503', 'indices': [10, 21]}], 'urls': []}","{'iso_language_code': 'el', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.4147041607134495e+18,1414704160713449478,103529492.0,103529492,herogrig,"{'id': 1290939568922009601, 'id_str': '1290939568922009601', 'name': 'Molecular troll', 'screen_name': 'chriscar95', 'location': 'Αθήνα', 'description': '🧬Μοριακός βιολόγος /🔬MSc Molecular Biomedicine/\n✈Ταξιδιάρης, ☘Βάζελος, ❄Χειμωνάκιας/\nΨάχνοντας λογική σε μια παράλογη χώρα.', 'url': 'https://t.co/5lZwgwgd2z', 'entities': {'url': {'urls': [{'url': 'https://t.co/5lZwgwgd2z', 'expanded_url': 'https://www.instagram.com/christos_kar95/?hl=el', 'display_url': 'instagram.com/christos_kar95…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 832, 'friends_count': 893, 'listed_count': 1, 'created_at': 'Wed Aug 05 09:16:06 +0000 2020', 'favourites_count': 11942, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 10664, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1411724341943980035/6qxg_m6K_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1411724341943980035/6qxg_m6K_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1290939568922009601/1619254740', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,el,,,,,,
Mon Jul 12 21:52:10 +0000 2021,1414704158775685131,1414704158775685131,"Βγήκε ένας ανθυποσελεμπριτι να μας πει ότι εμβολιαστηκε και έχει κορονοιο
Ο τύπος είναι 31 και λέει πως εμβολιαστηκ… https://t.co/T6wfD62NUv",True,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/T6wfD62NUv', 'expanded_url': 'https://twitter.com/i/web/status/1414704158775685131', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","{'iso_language_code': 'el', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 1290939568922009601, 'id_str': '1290939568922009601', 'name': 'Molecular troll', 'screen_name': 'chriscar95', 'location': 'Αθήνα', 'description': '🧬Μοριακός βιολόγος /🔬MSc Molecular Biomedicine/\n✈Ταξιδιάρης, ☘Βάζελος, ❄Χειμωνάκιας/\nΨάχνοντας λογική σε μια παράλογη χώρα.', 'url': 'https://t.co/5lZwgwgd2z', 'entities': {'url': {'urls': [{'url': 'https://t.co/5lZwgwgd2z', 'expanded_url': 'https://www.instagram.com/christos_kar95/?hl=el', 'display_url': 'instagram.com/christos_kar95…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 832, 'friends_count': 893, 'listed_count': 1, 'created_at': 'Wed Aug 05 09:16:06 +0000 2020', 'favourites_count': 11942, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 10664, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1411724341943980035/6qxg_m6K_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1411724341943980035/6qxg_m6K_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1290939568922009601/1619254740', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,el,,,,,,
Mon Jul 12 21:38:21 +0000 2021,1414700683425685508,1414700683425685508,"@oMesosOros Φάιζερ, 2η δόση 15/5, βγήκε θετικός χτες κ σήμερα κάνει 800 ίνστα βίντεο",False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'oMesosOros', 'name': 'I am not a number', 'id': 3027410503, 'id_str': '3027410503', 'indices': [0, 11]}], 'urls': []}","{'iso_language_code': 'el', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.4147002678708593e+18,1414700267870859264,3027410503.0,3027410503,oMesosOros,"{'id': 103529492, 'id_str': '103529492', 'name': 'Hero Grigoraki', 'screen_name': 'herogrig', 'location': 'London', 'description': 'Moans about life, universe and everything in between (politics, sports, tv). Might all be Greek to you. Frequently quoting Pratchett.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 3468, 'friends_count': 159, 'listed_count': 29, 'created_at': 'Sun Jan 10 09:32:58 +0000 2010', 'favourites_count': 17774, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 46886, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'EBEBEB', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme7/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme7/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1083590406/smiling-mafalda-91302_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1083590406/smiling-mafalda-91302_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/103529492/1603358212', 'profile_link_color': '990000', 'profile_sidebar_border_color': 'DFDFDF', 'profile_sidebar_fill_color': 'F3F3F3', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,el,,,,,,
Mon Jul 12 21:24:28 +0000 2021,1414697189838835713,1414697189838835713,"ΤΟ ΚΤΉΝΟΣ ΠΑΙΖΕΙ ΤΑ ΡΕΣΤΑ ΤΟΥ
14 ΑΥΓΟΥΣΤΟΥ ΛΗΓΟΥΝ ΤΑ ΕΝΕΣΙΜΑ ΣΚΕΥΑΣΜΑΤΑ  ΤΗΣ ΦΑΙΖΕΡ
Ο ΒΡΩΜΙΑΡΗΣ ΕΠΙΒΑΛΕΙ ΙΑΤΕΙΚΗ ΧΟ… https://t.co/V1yf1tXbAC",True,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/V1yf1tXbAC', 'expanded_url': 'https://twitter.com/i/web/status/1414697189838835713', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","{'iso_language_code': 'el', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 1266859747535458306, 'id_str': '1266859747535458306', 'name': 'Χαράλαμπος Γιώτης', 'screen_name': 'GiotisXaralabos', 'location': '', 'description': 'Στρατιωτικη Σχολή ΕΥΕΛΠΙΔΩΝ\nΑξ/κός Ενόπλων Δυνάμεων \nΜΕΤΑΠΤΥΧΙΑΚΕ ΣΠΟΥΔΕΣ\nMBΑ\nΠΑΝ/ΜΙΟ IUKB\n-Δ/ση Επιχειρήσεων\n-Διαχ/ση Ανθρ/νου Δυναμικού\nΠερ. Σύμβ. Στ. Ελλαδος', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 756, 'friends_count': 412, 'listed_count': 4, 'created_at': 'Sat May 30 22:31:39 +0000 2020', 'favourites_count': 12978, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 18667, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1307036630033801222/Iv05t-wr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1307036630033801222/Iv05t-wr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1266859747535458306/1590919283', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,True,1,2,False,False,el,1.414630648921432e+18,1414630648921432074,"{'created_at': 'Mon Jul 12 17:00:03 +0000 2021', 'id': 1414630648921432074, 'id_str': '1414630648921432074', 'text': 'Καθίσταται υποχρεωτικός ο άμεσος εμβολιασμός των εργαζόμενων σε μονάδες φροντίδας ηλικιωμένων, που είναι η πιο ευπα… https://t.co/yBlTzH1eL7', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/yBlTzH1eL7', 'expanded_url': 'https://twitter.com/i/web/status/1414630648921432074', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'metadata': {'iso_language_code': 'el', 'result_type': 'recent'}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': 1414630647445008390, 'in_reply_to_status_id_str': '1414630647445008390', 'in_reply_to_user_id': 104298598, 'in_reply_to_user_id_str': '104298598', 'in_reply_to_screen_name': 'PrimeministerGR', 'user': {'id': 104298598, 'id_str': '104298598', 'name': 'Prime Minister GR', 'screen_name': 'PrimeministerGR', 'location': 'Greece', 'description': 'Σελίδα του Πρωθυπουργού της Ελληνικής Δημοκρατίας | The Prime Minister of the Hellenic Republic', 'url': 'https://t.co/TT3UgdwJYZ', 'entities': {'url': {'urls': [{'url': 'https://t.co/TT3UgdwJYZ', 'expanded_url': 'http://www.primeminister.gr/', 'display_url': 'primeminister.gr', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 634967, 'friends_count': 211, 'listed_count': 2321, 'created_at': 'Tue Jan 12 22:54:34 +0000 2010', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 8249, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1289273078569107461/SS76a3WS_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1289273078569107461/SS76a3WS_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/104298598/1594295516', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 21, 'favorite_count': 111, 'favorited': False, 'retweeted': False, 'lang': 'el'}",False,,
Mon Jul 12 20:20:07 +0000 2021,1414680996000247811,1414680996000247811,"RT @TitivizoErgoSum: Λάιβ παρενέργειες 2ης δόσης φαιζερ:
Είκοσι λεπτά μετά περιμένω άνθρωπο να πάμε για φαγητό και τραγουδάω μόνη μου θωρακ…",False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'TitivizoErgoSum', 'name': 'Τουίτι', 'id': 1297266188259594240, 'id_str': '1297266188259594240', 'indices': [3, 19]}], 'urls': []}","{'iso_language_code': 'el', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 1666098084, 'id_str': '1666098084', 'name': 'Stratos_Simplefast', 'screen_name': 'tikas490', 'location': 'Sandiago Bernabeu,Madrid,Spain', 'description': 'Drummer of @SimplefastGR. https://t.co/XK3jUtkqYA https://t.co/9BsbjxkDRV', 'url': 'https://t.co/JwlwZPzesf', 'entities': {'url': {'urls': [{'url': 'https://t.co/JwlwZPzesf', 'expanded_url': 'https://www.youtube.com/channel/UC1j2of8ul-S8DDaHQcB1d2A', 'display_url': 'youtube.com/channel/UC1j2o…', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/XK3jUtkqYA', 'expanded_url': 'http://www.simplefast-official.com/', 'display_url': 'simplefast-official.com', 'indices': [26, 49]}, {'url': 'https://t.co/9BsbjxkDRV', 'expanded_url': 'https://twitter.com/search?q=from%3A%40tikas490%20exclude%3Areplies%20exclude%3Alinks&src=typed_qu', 'display_url': 'twitter.com/search?q=from%…', 'indices': [50, 73]}]}}, 'protected': False, 'followers_count': 2955, 'friends_count': 2254, 'listed_count': 38, 'created_at': 'Mon Aug 12 22:05:47 +0000 2013', 'favourites_count': 245579, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 198970, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1202618163688542209/ynt_Tzwn_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1202618163688542209/ynt_Tzwn_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1666098084/1602469470', 'profile_link_color': 'FA0A0A', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,5,0,False,False,el,,,,,"{'created_at': 'Mon Jul 12 18:25:16 +0000 2021', 'id': 1414652093609259010, 'id_str': '1414652093609259010', 'text': 'Λάιβ παρενέργειες 2ης δόσης φαιζερ:\nΕίκοσι λεπτά μετά περιμένω άνθρωπο να πάμε για φαγητό και τραγουδάω μόνη μου θω… https://t.co/u2PRnob0x8', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/u2PRnob0x8', 'expanded_url': 'https://twitter.com/i/web/status/1414652093609259010', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'metadata': {'iso_language_code': 'el', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1297266188259594240, 'id_str': '1297266188259594240', 'name': 'Τουίτι', 'screen_name': 'TitivizoErgoSum', 'location': 'στο κλουβί μου', 'description': 'Νομίζω ότι είδα έναν γατούλη!\nZe birb is ze word.\n#amperotsimpida\nΕίμαι κυνικιά, τι να κάνουμε;', 'url': 'https://t.co/I9QuIpz4Vy', 'entities': {'url': {'urls': [{'url': 'https://t.co/I9QuIpz4Vy', 'expanded_url': 'http://amperotsimpida.radio12345.com', 'display_url': 'amperotsimpida.radio12345.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1084, 'friends_count': 953, 'listed_count': 5, 'created_at': 'Sat Aug 22 20:15:49 +0000 2020', 'favourites_count': 40558, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 28910, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1343548920144814081/zJZ0QcBN_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1343548920144814081/zJZ0QcBN_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1297266188259594240/1606684195', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 5, 'favorite_count': 28, 'favorited': False, 'retweeted': False, 'lang': 'el'}",
Mon Jul 12 20:11:32 +0000 2021,1414678833786146820,1414678833786146820,"RT @TitivizoErgoSum: Λάιβ παρενέργειες 2ης δόσης φαιζερ:
Είκοσι λεπτά μετά περιμένω άνθρωπο να πάμε για φαγητό και τραγουδάω μόνη μου θωρακ…",False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'TitivizoErgoSum', 'name': 'Τουίτι', 'id': 1297266188259594240, 'id_str': '1297266188259594240', 'indices': [3, 19]}], 'urls': []}","{'iso_language_code': 'el', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 968894781991608323, 'id_str': '968894781991608323', 'name': 'Η Γκρινιάρα', 'screen_name': 'H_Gkriniara', 'location': '🎧🌊🐎/♠️', 'description': ""Θά'θελα να δουλεύω στο Χατζιδακικό Τρίτο.\nΈχω αποδείξει ότι είμαι ανορθόγραφη. Με τις μέλισσες.\nHorse twitter (kind of). #αλογοτουί"", 'url': 'https://t.co/DVgrHOONjB', 'entities': {'url': {'urls': [{'url': 'https://t.co/DVgrHOONjB', 'expanded_url': 'https://twitter.com/search?q=from%3A%40H_Gkriniara%20exclude%3Areplies&s=09', 'display_url': 'twitter.com/search?q=from%…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 4053, 'friends_count': 4117, 'listed_count': 3, 'created_at': 'Wed Feb 28 17:04:52 +0000 2018', 'favourites_count': 72750, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 85488, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1365635986458345472/kWIlBe6I_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1365635986458345472/kWIlBe6I_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/968894781991608323/1537821540', 'profile_link_color': '981CEB', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,5,0,False,False,el,,,,,"{'created_at': 'Mon Jul 12 18:25:16 +0000 2021', 'id': 1414652093609259010, 'id_str': '1414652093609259010', 'text': 'Λάιβ παρενέργειες 2ης δόσης φαιζερ:\nΕίκοσι λεπτά μετά περιμένω άνθρωπο να πάμε για φαγητό και τραγουδάω μόνη μου θω… https://t.co/u2PRnob0x8', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/u2PRnob0x8', 'expanded_url': 'https://twitter.com/i/web/status/1414652093609259010', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'metadata': {'iso_language_code': 'el', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1297266188259594240, 'id_str': '1297266188259594240', 'name': 'Τουίτι', 'screen_name': 'TitivizoErgoSum', 'location': 'στο κλουβί μου', 'description': 'Νομίζω ότι είδα έναν γατούλη!\nZe birb is ze word.\n#amperotsimpida\nΕίμαι κυνικιά, τι να κάνουμε;', 'url': 'https://t.co/I9QuIpz4Vy', 'entities': {'url': {'urls': [{'url': 'https://t.co/I9QuIpz4Vy', 'expanded_url': 'http://amperotsimpida.radio12345.com', 'display_url': 'amperotsimpida.radio12345.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1084, 'friends_count': 953, 'listed_count': 5, 'created_at': 'Sat Aug 22 20:15:49 +0000 2020', 'favourites_count': 40558, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 28910, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1343548920144814081/zJZ0QcBN_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1343548920144814081/zJZ0QcBN_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1297266188259594240/1606684195', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 5, 'favorite_count': 28, 'favorited': False, 'retweeted': False, 'lang': 'el'}",
Mon Jul 12 20:05:18 +0000 2021,1414677268845170698,1414677268845170698,@thanos1625 εγω τορα στης 15.εργαλιο φαιζερ ετση.σιγουρα σεκανε τουρπο καισενα η πρωτη δωση.αν παιξη μπαλα η δεφτερ… https://t.co/CygRvha8NQ,True,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'thanos1625', 'name': 'Captain Beerheart', 'id': 537005413, 'id_str': '537005413', 'indices': [0, 11]}], 'urls': [{'url': 'https://t.co/CygRvha8NQ', 'expanded_url': 'https://twitter.com/i/web/status/1414677268845170698', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","{'iso_language_code': 'el', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.4146114920627732e+18,1414611492062773249,537005413.0,537005413,thanos1625,"{'id': 4417549948, 'id_str': '4417549948', 'name': 'Ψαξε με', 'screen_name': 'papasaristos7', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 10, 'friends_count': 138, 'listed_count': 0, 'created_at': 'Tue Dec 08 16:31:43 +0000 2015', 'favourites_count': 3, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 79, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/925846392781893632/cFXzScxd_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/925846392781893632/cFXzScxd_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,1,False,False,el,,,,,,
