created_at,id,id_str,text,truncated,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,retweeted_status,quoted_status_id,quoted_status_id_str,extended_entities,possibly_sensitive,quoted_status
Mon Jul 12 19:38:41 +0000 2021,1414670566762688513,1414670566762688513,"@Annampella2 Στήριξα και τους δικούς μου ανθρώπους σε αυτό και τους έχω όλους ασφαλείς και γερούς δίπλα μου, εμβολι… https://t.co/o0e0AQ2H8k",True,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Annampella2', 'name': 'ΑΝΝΑ', 'id': 3350675926, 'id_str': '3350675926', 'indices': [0, 12]}], 'urls': [{'url': 'https://t.co/o0e0AQ2H8k', 'expanded_url': 'https://twitter.com/i/web/status/1414670566762688513', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","{'iso_language_code': 'el', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.4146689799274045e+18,1414668979927404547,3350675926.0,3350675926,Annampella2,"{'id': 2560536506, 'id_str': '2560536506', 'name': '🌍🌈Πρωτοφανής⛱️🏜️🌴', 'screen_name': 'prwtofanis', 'location': 'Αττική, Ελλάς', 'description': ""Τα περισσότερα που γράφονται σ' αυτό το χάστανγκ, είναι προϊόντα μυθοπλασίας και χιούμορ. Τις αλήθειες, όποτε εμφανίζονται, να τις απολαμβάνετε, αγόγγυστα! 😉"", 'url': 'https://t.co/pBhBSVmqnL', 'entities': {'url': {'urls': [{'url': 'https://t.co/pBhBSVmqnL', 'expanded_url': 'https://twitter.com/search?f=tweets&vertical=default&q=from%3Aprwtofanis%20exclude%3Areplies&sr', 'display_url': 'twitter.com/search?f=tweet…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 9147, 'friends_count': 9953, 'listed_count': 33, 'created_at': 'Wed Jun 11 04:18:12 +0000 2014', 'favourites_count': 235704, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 253394, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/908158640120623105/n3rrk9Nk_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/908158640120623105/n3rrk9Nk_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2560536506/1484649933', 'profile_link_color': '7FDBB6', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,el,,,,,,
Mon Jul 12 19:25:38 +0000 2021,1414667284392648717,1414667284392648717,"@akisxaris Για μένα με το ΑστραΖενεκα, ήταν  ελευθερία ή θάνατος😁😁😁.",False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'akisxaris', 'name': 'stathis', 'id': 2913782985, 'id_str': '2913782985', 'indices': [0, 10]}], 'urls': []}","{'iso_language_code': 'el', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.4146667102008156e+18,1414666710200815621,2913782985.0,2913782985,akisxaris,"{'id': 1232960545990545409, 'id_str': '1232960545990545409', 'name': 'Bettinel', 'screen_name': 'BettyGia27', 'location': 'Elliniko,Alimos,Boca Raton ', 'description': ""Don't tell me about the labor pain, show me the baby. \nΑλλάζω το bio συχνά, αλλά αυτό παραμένει σταθερό: Μακριά από Εθνικιστές και Φασιστο-Ελληνούτσους."", 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 333, 'friends_count': 473, 'listed_count': 0, 'created_at': 'Thu Feb 27 09:28:19 +0000 2020', 'favourites_count': 15191, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 7399, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1414325653965615109/F7-Dxlto_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1414325653965615109/F7-Dxlto_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1232960545990545409/1616098708', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,1,False,False,el,,,,,,
Mon Jul 12 19:19:26 +0000 2021,1414665724161888269,1414665724161888269,"RT @Ouinston: 1ον, δεν είναι ένα εμβόλιο αλλά τέσσερα.
2ον , η Μοντέρνα είναι αμερικάνικη, η ""γερμανική"" Μπάιοντεκ φτιάχνει το εμβόλιο για…",False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Ouinston', 'name': 'Ουίνστον Σμιθ', 'id': 2831861785, 'id_str': '2831861785', 'indices': [3, 12]}], 'urls': []}","{'iso_language_code': 'el', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 2884918560, 'id_str': '2884918560', 'name': 'Ερωφιλη Γιακουμακη 🇬🇷', 'screen_name': 'giakoumakiE', 'location': 'Thessaloniki, Hellas', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 846, 'friends_count': 510, 'listed_count': 0, 'created_at': 'Fri Oct 31 12:05:36 +0000 2014', 'favourites_count': 43631, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 44181, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1293848216325238785/0CncLzAP_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1293848216325238785/0CncLzAP_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2884918560/1422546668', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,True,57,0,False,False,el,"{'created_at': 'Sun Jul 11 09:20:30 +0000 2021', 'id': 1414152610261704704, 'id_str': '1414152610261704704', 'text': '1ον, δεν είναι ένα εμβόλιο αλλά τέσσερα.\n2ον , η Μοντέρνα είναι αμερικάνικη, η ""γερμανική"" Μπάιοντεκ φτιάχνει το εμ… https://t.co/zG0Kc4SOtO', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/zG0Kc4SOtO', 'expanded_url': 'https://twitter.com/i/web/status/1414152610261704704', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'metadata': {'iso_language_code': 'el', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 2831861785, 'id_str': '2831861785', 'name': 'Ουίνστον Σμιθ', 'screen_name': 'Ouinston', 'location': 'Eurasia', 'description': 'during times of deceit, telling the truth becomes a revolutionary act.-', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 14310, 'friends_count': 4135, 'listed_count': 116, 'created_at': 'Thu Sep 25 13:46:47 +0000 2014', 'favourites_count': 27356, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 69143, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'DD2E44', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme17/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme17/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1381550634697170951/QrBCQEm6_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1381550634697170951/QrBCQEm6_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2831861785/1618222315', 'profile_link_color': '778087', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': True, 'quoted_status_id': 1414094166884237312, 'quoted_status_id_str': '1414094166884237312', 'quoted_status': {'created_at': 'Sun Jul 11 05:28:16 +0000 2021', 'id': 1414094166884237312, 'id_str': '1414094166884237312', 'text': 'Το #εμβόλιο είναι made in germany.... Ok . με siemens καμιά σχέση; Φίλοι; #ΝΔ_ξεφτιλες #ΝΔ_Χουντα #τι_ψηφισατε_ρε_μαλακες', 'truncated': False, 'entities': {'hashtags': [{'text': 'εμβόλιο', 'indices': [3, 11]}, {'text': 'ΝΔ_ξεφτιλες', 'indices': [74, 86]}, {'text': 'ΝΔ_Χουντα', 'indices': [87, 97]}, {'text': 'τι_ψηφισατε_ρε_μαλακες', 'indices': [98, 121]}], 'symbols': [], 'user_mentions': [], 'urls': []}, 'metadata': {'iso_language_code': 'el', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1102215319, 'id_str': '1102215319', 'name': 'strivekala', 'screen_name': 'strivekala', 'location': '', 'description': 'Με εκνευρίζουν οι δήθεν, εχω πολλες αποριες και παιρνω μαθηματα κοινωνικης συμπεριφορας μονο απο την συνείδηση μου', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 3945, 'friends_count': 3859, 'listed_count': 25, 'created_at': 'Fri Jan 18 22:43:59 +0000 2013', 'favourites_count': 17861, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 38191, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '022330', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/543561275062509568/5e5nOHvQ_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/543561275062509568/5e5nOHvQ_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1102215319/1378865939', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'C1D9D0', 'profile_text_color': 'C28C77', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 2, 'favorited': False, 'retweeted': False, 'lang': 'und'}, 'retweet_count': 57, 'favorite_count': 284, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'el'}",1.4140941668842373e+18,1414094166884237312,,,
Mon Jul 12 19:15:36 +0000 2021,1414664759635554310,1414664759635554310,"@Annampella2 Όσοι έχουν κάνει την 1η δόση, είναι σε καλό δρόμο.Να τονίσουμε σ αυτούς που έκαναν αστραζενεκα  1η, να… https://t.co/H00oRSeLLU",True,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Annampella2', 'name': 'ΑΝΝΑ', 'id': 3350675926, 'id_str': '3350675926', 'indices': [0, 12]}], 'urls': [{'url': 'https://t.co/H00oRSeLLU', 'expanded_url': 'https://twitter.com/i/web/status/1414664759635554310', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","{'iso_language_code': 'el', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.4146297984381256e+18,1414629798438125568,3350675926.0,3350675926,Annampella2,"{'id': 2560536506, 'id_str': '2560536506', 'name': '🌍🌈Πρωτοφανής⛱️🏜️🌴', 'screen_name': 'prwtofanis', 'location': 'Αττική, Ελλάς', 'description': ""Τα περισσότερα που γράφονται σ' αυτό το χάστανγκ, είναι προϊόντα μυθοπλασίας και χιούμορ. Τις αλήθειες, όποτε εμφανίζονται, να τις απολαμβάνετε, αγόγγυστα! 😉"", 'url': 'https://t.co/pBhBSVmqnL', 'entities': {'url': {'urls': [{'url': 'https://t.co/pBhBSVmqnL', 'expanded_url': 'https://twitter.com/search?f=tweets&vertical=default&q=from%3Aprwtofanis%20exclude%3Areplies&sr', 'display_url': 'twitter.com/search?f=tweet…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 9147, 'friends_count': 9953, 'listed_count': 33, 'created_at': 'Wed Jun 11 04:18:12 +0000 2014', 'favourites_count': 235704, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 253394, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/908158640120623105/n3rrk9Nk_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/908158640120623105/n3rrk9Nk_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2560536506/1484649933', 'profile_link_color': '7FDBB6', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,1,False,False,el,,,,,,
Mon Jul 12 19:03:37 +0000 2021,1414661745193496578,1414661745193496578,@DaniilArgiro 3 περιστατικά στην Θεσσαλονίκη Στο ίδιο νοσοκομείο? Κάτω από τριάντα? Εμβολιασμμενοι? Αυτό είναι πολύ… https://t.co/n5Ng4e3slS,True,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DaniilArgiro', 'name': 'Κρουέλα', 'id': 955862411696885761, 'id_str': '955862411696885761', 'indices': [0, 13]}], 'urls': [{'url': 'https://t.co/n5Ng4e3slS', 'expanded_url': 'https://twitter.com/i/web/status/1414661745193496578', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","{'iso_language_code': 'el', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.414520541508219e+18,1414520541508218892,9.558624116968858e+17,955862411696885761,DaniilArgiro,"{'id': 24189128, 'id_str': '24189128', 'name': 'Nina', 'screen_name': 'ShakeLS', 'location': 'Ελλάς', 'description': 'Sister, Aunt, Woman', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 855, 'friends_count': 479, 'listed_count': 28, 'created_at': 'Fri Mar 13 15:28:11 +0000 2009', 'favourites_count': 59569, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 107626, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'BADFCD', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1394295713769664521/NpLG4t_g_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1394295713769664521/NpLG4t_g_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/24189128/1558105023', 'profile_link_color': 'FF0000', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'FFF7CC', 'profile_text_color': '0C3E53', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,el,,,,,,
Mon Jul 12 18:05:17 +0000 2021,1414647064236109832,1414647064236109832,"@JuliaYmarton @virnak55 @thanos1625 Να κάνουμε το μνημείο του ""Αγνώστου Αστραζενεκά""!!!",False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'JuliaYmarton', 'name': '🌻JuliaY🌻', 'id': 850952197, 'id_str': '850952197', 'indices': [0, 13]}, {'screen_name': 'virnak55', 'name': 'virna&menagerie', 'id': 4815553779, 'id_str': '4815553779', 'indices': [14, 23]}, {'screen_name': 'thanos1625', 'name': 'Captain Beerheart', 'id': 537005413, 'id_str': '537005413', 'indices': [24, 35]}], 'urls': []}","{'iso_language_code': 'el', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.4146401346167194e+18,1414640134616719369,850952197.0,850952197,JuliaYmarton,"{'id': 837150030, 'id_str': '837150030', 'name': 'Γιάννης Μ.', 'screen_name': 'JohnBat72', 'location': '', 'description': '♉️', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 416, 'friends_count': 1255, 'listed_count': 0, 'created_at': 'Fri Sep 21 06:35:04 +0000 2012', 'favourites_count': 6146, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 729, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1272099303323054080/_AosKYuH_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1272099303323054080/_AosKYuH_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/837150030/1553461817', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,4,False,False,el,,,,,,
Mon Jul 12 17:47:55 +0000 2021,1414642693335048194,1414642693335048194,@fuck_leftist Η μητέρα μου πέθανε μετά το εμβόλιο του Αστραζένεκα στο τέλος του 15ήμερου. Πως θα κάνει τη 2η δόση Ά… https://t.co/JjH3XOjgJo,True,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'fuck_leftist', 'name': 'Drunkard🇬🇷🇨🇾🇮🇱🇪🇬🇫🇷🇵🇸🇮🇳🇪🇺', 'id': 43540655, 'id_str': '43540655', 'indices': [0, 13]}], 'urls': [{'url': 'https://t.co/JjH3XOjgJo', 'expanded_url': 'https://twitter.com/i/web/status/1414642693335048194', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","{'iso_language_code': 'el', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.4146411487742034e+18,1414641148774203393,43540655.0,43540655,fuck_leftist,"{'id': 845052426252140545, 'id_str': '845052426252140545', 'name': 'αииα_ℓυѕєιѕ ❣', 'screen_name': 'annous_lacrima', 'location': '', 'description': 'block all the haters 🖕', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 304, 'friends_count': 252, 'listed_count': 0, 'created_at': 'Thu Mar 23 23:19:33 +0000 2017', 'favourites_count': 6813, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 4160, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1391447395326697479/Wo0zvi5R_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1391447395326697479/Wo0zvi5R_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/845052426252140545/1618768648', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,el,,,,,,
Mon Jul 12 17:00:01 +0000 2021,1414630636694949897,1414630636694949897,"Σήμερα έκανα την #2ηΔόση #Εμβόλιο #ΑστραΖενεκα. Είχες κανείς σας παρενέργειες την 2η φορά;
(Την 1η με είχε ρίξει μι… https://t.co/IupSDsrRI4",True,"{'hashtags': [{'text': '2ηΔόση', 'indices': [17, 24]}, {'text': 'Εμβόλιο', 'indices': [25, 33]}, {'text': 'ΑστραΖενεκα', 'indices': [34, 46]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/IupSDsrRI4', 'expanded_url': 'https://twitter.com/i/web/status/1414630636694949897', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","{'iso_language_code': 'el', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 832841504, 'id_str': '832841504', 'name': 'Which side are you on? 🇵🇸 🇸🇾 🇾🇪 🇨🇺 🇻🇪', 'screen_name': 'aspro_mauro', 'location': 'Workers of the World Unite!', 'description': '#NOhope4gr VS #seizeTHEsky #seizeTHEclouds\n#5to1: @An_Polites @thoughtONpaper @seaeede @copperINart\n🛠️ https://t.co/C6dtf4NmeU\n🎱', 'url': 'https://t.co/OBhsNwQtBG', 'entities': {'url': {'urls': [{'url': 'https://t.co/OBhsNwQtBG', 'expanded_url': 'https://seizeTHEsky-WhiteBlack.blogspot.com/', 'display_url': 'seizeTHEsky-WhiteBlack.blogspot.com', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/C6dtf4NmeU', 'expanded_url': 'https://bit.ly/TWEETSfromALLmyACCOUNTSwithoutREPLIES', 'display_url': 'bit.ly/TWEETSfromALLm…', 'indices': [103, 126]}]}}, 'protected': False, 'followers_count': 697, 'friends_count': 617, 'listed_count': 11, 'created_at': 'Wed Sep 19 08:10:09 +0000 2012', 'favourites_count': 10236, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 10474, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '10394D', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1037350440105660424/JT2ZtTxC_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1037350440105660424/JT2ZtTxC_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/832841504/1512511174', 'profile_link_color': '140A14', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,el,,,,,,
